,year,Observed Max Temp,Observed Min Temp,Max Observed Precipitation,month,0,D0,D1,D2,D3,D4,W0,W1,W2,W3,W4,Max Wind Speed,OBJECTID,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,Shape__Area,Shape__Length,Damage Inspection Date,Damage,Hazard Type,If Affected 1-9% - Where did fire start?,If Affected 1-9% - What started fire?,Structure Defense Actions Taken,Structure Type,Structure Category,# Units in Structure (if multi unit),# of Damaged Outbuildings < 120 SQFT,# of Non Damaged Outbuildings < 120 SQFT,Zip Code,CAL FIRE Unit,Latitude,Longitude,x,y,Fuel Moisture Date,FUEL_TYPE,PERCENT,GROUP,LAT,LON,ELE
2373,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Inaccessible,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,,LAC,34.292428,-118.5374816,-13195532.09,4068135.877,2019-10-04,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2374,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Inaccessible,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,,LAC,34.292428,-118.5374816,-13195532.09,4068135.877,2019-10-18,Chamise,64.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2375,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Inaccessible,Fire,,,,Single Family Residence Single Story,Single Residence,,,,,LAC,34.29198831,-118.5368257,-13195459.08,4068076.633,2019-10-04,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2376,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Inaccessible,Fire,,,,Single Family Residence Single Story,Single Residence,,,,,LAC,34.29198831,-118.5368257,-13195459.08,4068076.633,2019-10-18,Chamise,64.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2377,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Minor (10-25%),Fire,,,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,,,,LAC,34.283501,-118.530599,-13194765.92,4066933.106,2019-10-04,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2378,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Minor (10-25%),Fire,,,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,,,,LAC,34.283501,-118.530599,-13194765.92,4066933.106,2019-10-18,Chamise,64.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2379,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Affected (1-9%),Fire,Window,Radiant Heat,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,,,,LAC,34.28390139,-118.5306816,-13194775.11,4066987.05,2019-10-04,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2380,2019,,,,2019-10-01,27.7,0.0,0.0,0.0,0.0,0.0,72.2,2.7,0.0,0.0,0.0,,1790.0,CCO,LAC,MUREAU,Unknown,2019-10-30,2019-10-30,14.0,7.0,1.0,5.9004,34952.75,963.071018828235,2019-10-10 00:00:00,Affected (1-9%),Fire,Window,Radiant Heat,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,,,,LAC,34.28390139,-118.5306816,-13194775.11,4066987.05,2019-10-18,Chamise,64.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2381,2019,,,,2019-11-01,88.0,0.0,0.0,0.0,0.0,0.0,12.0,1.5,0.0,0.0,0.0,,1673.0,CCO,LAC,TOPANGA 2,Unknown,2019-11-16,2019-11-16,14.0,6.0,1.0,3.962995,23451.6171875,680.19556732091,,,,,,,,,,,,,,,,,,2019-11-01,Chamise,66.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2382,2019,,,,2019-11-01,88.0,0.0,0.0,0.0,0.0,0.0,12.0,1.5,0.0,0.0,0.0,,1673.0,CCO,LAC,TOPANGA 2,Unknown,2019-11-16,2019-11-16,14.0,6.0,1.0,3.962995,23451.6171875,680.19556732091,,,,,,,,,,,,,,,,,,2019-11-15,Chamise,62.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2383,2019,,,,2019-12-01,0.5,0.0,0.0,0.0,0.0,0.0,99.5,73.6,3.7,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-03,Chamise,64.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2384,2019,,,,2019-12-01,0.5,0.0,0.0,0.0,0.0,0.0,99.5,73.6,3.7,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20,Chamise,72.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2385,2020,,,,2020-01-01,70.7,0.0,0.0,0.0,0.0,0.0,29.3,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-15,Chamise,81.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2386,2020,,,,2020-01-01,70.7,0.0,0.0,0.0,0.0,0.0,29.3,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-30,Chamise,91.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2387,2020,,,,2020-02-01,53.8,46.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.958482455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-14,Chamise,109.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2388,2020,,,,2020-02-01,53.8,46.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.958482455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-27,Chamise,150.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2389,2020,,,,2020-03-01,91.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,16.12627705363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30,Chamise,120.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2390,2020,,,,2020-04-01,64.7,0.0,0.0,0.0,0.0,0.0,35.3,13.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-15,Chamise,126.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2391,2020,,,,2020-04-01,64.7,0.0,0.0,0.0,0.0,0.0,35.3,13.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-30,Chamise,129.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2392,2020,,,,2020-05-01,67.5,0.0,0.0,0.0,0.0,0.0,32.5,13.0,0.0,0.0,0.0,,1405.0,CCO,LAC,AIRPORT,00149563,2020-05-21,2020-05-21,10.0,1.0,1.0,3.001326,17928.3515625,647.712235662552,,,,,,,,,,,,,,,,,,2020-05-15,Chamise,130.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2393,2020,,,,2020-05-01,67.5,0.0,0.0,0.0,0.0,0.0,32.5,13.0,0.0,0.0,0.0,,1405.0,CCO,LAC,AIRPORT,00149563,2020-05-21,2020-05-21,10.0,1.0,1.0,3.001326,17928.3515625,647.712235662552,,,,,,,,,,,,,,,,,,2020-05-31,Chamise,111.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2394,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1168.0,CCO,LAC,EQUESTRIAN,00167541,2020-06-08,2020-06-09,11.0,1.0,1.0,83.61877,499137.76953125,3815.29825199733,,,,,,,,,,,,,,,,,,2020-06-15,Chamise,99.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2395,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1168.0,CCO,LAC,EQUESTRIAN,00167541,2020-06-08,2020-06-09,11.0,1.0,1.0,83.61877,499137.76953125,3815.29825199733,,,,,,,,,,,,,,,,,,2020-06-30,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2396,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1172.0,CCO,LAC,WEST,00181840,2020-06-21,2020-06-21,14.0,1.0,1.0,46.83757,281528.85546875,2371.90873965361,,,,,,,,,,,,,,,,,,2020-06-15,Chamise,99.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2397,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1172.0,CCO,LAC,WEST,00181840,2020-06-21,2020-06-21,14.0,1.0,1.0,46.83757,281528.85546875,2371.90873965361,,,,,,,,,,,,,,,,,,2020-06-30,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2398,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1407.0,CCO,LAC,COLIMA,00169545,2020-06-09,2020-06-09,14.0,1.0,1.0,6.245241,36841.3125,913.027198090041,,,,,,,,,,,,,,,,,,2020-06-15,Chamise,99.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2399,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1407.0,CCO,LAC,COLIMA,00169545,2020-06-09,2020-06-09,14.0,1.0,1.0,6.245241,36841.3125,913.027198090041,,,,,,,,,,,,,,,,,,2020-06-30,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2400,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1408.0,CCO,LAC,HASLEY,00171441,2020-06-11,2020-06-11,2.0,1.0,1.0,6.671049,39807.84375,1091.07305978108,,,,,,,,,,,,,,,,,,2020-06-15,Chamise,99.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2401,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1408.0,CCO,LAC,HASLEY,00171441,2020-06-11,2020-06-11,2.0,1.0,1.0,6.671049,39807.84375,1091.07305978108,,,,,,,,,,,,,,,,,,2020-06-30,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2402,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1409.0,CCO,LAC,HILL,00163511,2020-06-04,2020-06-04,14.0,1.0,1.0,3.485558,20568.64453125,556.023711256184,,,,,,,,,,,,,,,,,,2020-06-15,Chamise,99.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2403,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1409.0,CCO,LAC,HILL,00163511,2020-06-04,2020-06-04,14.0,1.0,1.0,3.485558,20568.64453125,556.023711256184,,,,,,,,,,,,,,,,,,2020-06-30,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2404,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1411.0,CCO,LAC,CALGROVE,00191517,2020-06-30,2020-06-30,2.0,1.0,1.0,4.228073,25169.72265625,677.921531194218,,,,,,,,,,,,,,,,,,2020-06-15,Chamise,99.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2405,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1411.0,CCO,LAC,CALGROVE,00191517,2020-06-30,2020-06-30,2.0,1.0,1.0,4.228073,25169.72265625,677.921531194218,,,,,,,,,,,,,,,,,,2020-06-30,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2406,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1467.0,CCO,LAC,VISTA,00172557,2020-06-12,2020-06-12,14.0,4.0,1.0,16.15369,95632.7890625,3240.06921411074,,,,,,,,,,,,,,,,,,2020-06-15,Chamise,99.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2407,2020,,,,2020-06-01,65.8,0.0,0.0,0.0,0.0,0.0,34.2,14.4,0.0,0.0,0.0,,1467.0,CCO,LAC,VISTA,00172557,2020-06-12,2020-06-12,14.0,4.0,1.0,16.15369,95632.7890625,3240.06921411074,,,,,,,,,,,,,,,,,,2020-06-30,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2408,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1169.0,CCO,LAC,SOLEDAD,00197926,2020-07-05,2020-07-07,9.0,1.0,1.0,1525.536,9101965.32421875,23117.5582574448,,,,,,,,,,,,,,,,,,2020-07-15,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2409,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1169.0,CCO,LAC,SOLEDAD,00197926,2020-07-05,2020-07-07,9.0,1.0,1.0,1525.536,9101965.32421875,23117.5582574448,,,,,,,,,,,,,,,,,,2020-07-31,Chamise,71.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2410,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1170.0,CCO,LAC,RIDGE,00222638,2020-07-27,2020-07-28,14.0,7.0,1.0,320.8393,1928676.69140625,12353.9659255893,,,,,,,,,,,,,,,,,,2020-07-15,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2411,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1170.0,CCO,LAC,RIDGE,00222638,2020-07-27,2020-07-28,14.0,7.0,1.0,320.8393,1928676.69140625,12353.9659255893,,,,,,,,,,,,,,,,,,2020-07-31,Chamise,71.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2412,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1173.0,CCO,LAC,3 POINTS,00198047,2020-07-05,2020-07-05,14.0,1.0,1.0,11.78609,70801.65234375,1043.06249914957,,,,,,,,,,,,,,,,,,2020-07-15,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2413,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1173.0,CCO,LAC,3 POINTS,00198047,2020-07-05,2020-07-05,14.0,1.0,1.0,11.78609,70801.65234375,1043.06249914957,,,,,,,,,,,,,,,,,,2020-07-31,Chamise,71.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2414,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1404.0,CCO,LAC,TOPANGA,00216968,2020-07-22,2020-07-22,11.0,1.0,1.0,2.614254,15481.3984375,693.288838752859,,,,,,,,,,,,,,,,,,2020-07-15,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2415,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1404.0,CCO,LAC,TOPANGA,00216968,2020-07-22,2020-07-22,11.0,1.0,1.0,2.614254,15481.3984375,693.288838752859,,,,,,,,,,,,,,,,,,2020-07-31,Chamise,71.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2416,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1406.0,CCO,LAC,MESA,00207264,2020-07-13,2020-07-13,11.0,1.0,1.0,1.250532,7389.67578125,341.164339704946,,,,,,,,,,,,,,,,,,2020-07-15,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2417,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1406.0,CCO,LAC,MESA,00207264,2020-07-13,2020-07-13,11.0,1.0,1.0,1.250532,7389.67578125,341.164339704946,,,,,,,,,,,,,,,,,,2020-07-31,Chamise,71.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2418,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1410.0,CCO,LAC,210TH,00198391,2020-07-05,2020-07-05,14.0,1.0,1.0,7.067647,42477.21484375,1320.89377392804,,,,,,,,,,,,,,,,,,2020-07-15,Chamise,83.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2419,2020,,,,2020-07-01,50.7,0.0,0.0,0.0,0.0,0.0,49.3,23.0,0.0,0.0,0.0,,1410.0,CCO,LAC,210TH,00198391,2020-07-05,2020-07-05,14.0,1.0,1.0,7.067647,42477.21484375,1320.89377392804,,,,,,,,,,,,,,,,,,2020-07-31,Chamise,71.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2420,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1171.0,CCO,LAC,CASTAIC,00228163,2020-08-01,2020-08-01,14.0,1.0,1.0,178.3116,1066001.359375,6079.35151358337,,,,,,,,,,,,,,,,,,2020-08-15,Chamise,70.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2421,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1171.0,CCO,LAC,CASTAIC,00228163,2020-08-01,2020-08-01,14.0,1.0,1.0,178.3116,1066001.359375,6079.35151358337,,,,,,,,,,,,,,,,,,2020-08-30,Chamise,67.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2422,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1175.0,CCO,LAC,JOHNSON,00259152,2020-08-28,2020-08-29,10.0,1.0,1.0,291.9492,1750755.3046875,7290.87199216327,,,,,,,,,,,,,,,,,,2020-08-15,Chamise,70.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2423,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1175.0,CCO,LAC,JOHNSON,00259152,2020-08-28,2020-08-29,10.0,1.0,1.0,291.9492,1750755.3046875,7290.87199216327,,,,,,,,,,,,,,,,,,2020-08-30,Chamise,67.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2424,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1177.0,CCO,LAC,RAYBURN,00252458,2020-08-22,2020-08-22,14.0,1.0,1.0,12.39058,74128.78125,1417.42955084624,,,,,,,,,,,,,,,,,,2020-08-15,Chamise,70.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2425,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1177.0,CCO,LAC,RAYBURN,00252458,2020-08-22,2020-08-22,14.0,1.0,1.0,12.39058,74128.78125,1417.42955084624,,,,,,,,,,,,,,,,,,2020-08-30,Chamise,67.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2426,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1279.0,CCO,LAC,ELSMERE,00230295,2020-08-03,2020-08-03,14.0,8.0,1.0,159.2057,947991.3671875,8008.7885737042,,,,,,,,,,,,,,,,,,2020-08-15,Chamise,70.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2427,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1279.0,CCO,LAC,ELSMERE,00230295,2020-08-03,2020-08-03,14.0,8.0,1.0,159.2057,947991.3671875,8008.7885737042,,,,,,,,,,,,,,,,,,2020-08-30,Chamise,67.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2428,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1412.0,CCO,LAC,GROVE,00242462,2020-08-14,2020-08-14,14.0,1.0,1.0,1.798941,10619.9140625,613.530621499692,,,,,,,,,,,,,,,,,,2020-08-15,Chamise,70.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2429,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1412.0,CCO,LAC,GROVE,00242462,2020-08-14,2020-08-14,14.0,1.0,1.0,1.798941,10619.9140625,613.530621499692,,,,,,,,,,,,,,,,,,2020-08-30,Chamise,67.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2430,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1470.0,CCO,LAC,PEAK,00238836,2020-08-11,2020-08-11,10.0,7.0,1.0,26.72971,158808.44921875,1872.92443606597,,,,,,,,,,,,,,,,,,2020-08-15,Chamise,70.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2431,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1470.0,CCO,LAC,PEAK,00238836,2020-08-11,2020-08-11,10.0,7.0,1.0,26.72971,158808.44921875,1872.92443606597,,,,,,,,,,,,,,,,,,2020-08-30,Chamise,67.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2432,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1471.0,CCO,LAC,ROCK POOL,00244876,2020-08-16,2020-08-17,14.0,7.0,1.0,92.71667,548603.20703125,4264.61092839376,,,,,,,,,,,,,,,,,,2020-08-15,Chamise,70.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2433,2020,,,,2020-08-01,70.8,0.0,0.0,0.0,0.0,0.0,29.1,13.4,0.0,0.0,0.0,,1471.0,CCO,LAC,ROCK POOL,00244876,2020-08-16,2020-08-17,14.0,7.0,1.0,92.71667,548603.20703125,4264.61092839376,,,,,,,,,,,,,,,,,,2020-08-30,Chamise,67.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2434,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1178.0,CCO,LAC,ACTON,00293564,2020-09-28,2020-09-28,9.0,1.0,1.0,13.84105,82643.65625,1485.44842318222,,,,,,,,,,,,,,,,,,2020-09-15,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2435,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1178.0,CCO,LAC,ACTON,00293564,2020-09-28,2020-09-28,9.0,1.0,1.0,13.84105,82643.65625,1485.44842318222,,,,,,,,,,,,,,,,,,2020-09-30,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2436,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1413.0,CCO,LAC,TOPANGA,00271897,2020-09-08,2020-09-08,10.0,1.0,1.0,6.732281,39790.87890625,861.944455107239,,,,,,,,,,,,,,,,,,2020-09-15,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2437,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1413.0,CCO,LAC,TOPANGA,00271897,2020-09-08,2020-09-08,10.0,1.0,1.0,6.732281,39790.87890625,861.944455107239,,,,,,,,,,,,,,,,,,2020-09-30,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2438,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1414.0,CCO,LAC,PALM,00275442,2020-09-11,2020-09-11,14.0,1.0,1.0,8.40679,49643.26953125,935.250203511598,,,,,,,,,,,,,,,,,,2020-09-15,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2439,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1414.0,CCO,LAC,PALM,00275442,2020-09-11,2020-09-11,14.0,1.0,1.0,8.40679,49643.26953125,935.250203511598,,,,,,,,,,,,,,,,,,2020-09-30,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2440,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1415.0,CCO,LAC,NO NAME,00290998,2020-09-26,2020-09-26,10.0,1.0,1.0,3.013402,18110.921875,777.324041684401,,,,,,,,,,,,,,,,,,2020-09-15,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2441,2020,,,,2020-09-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1415.0,CCO,LAC,NO NAME,00290998,2020-09-26,2020-09-26,10.0,1.0,1.0,3.013402,18110.921875,777.324041684401,,,,,,,,,,,,,,,,,,2020-09-30,Chamise,65.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2442,2020,,,,2020-10-01,71.4,0.0,0.0,0.0,0.0,0.0,28.6,1.5,0.0,0.0,0.0,,1176.0,CCO,LAC,QUAIL,00306071,2020-10-09,2020-10-09,5.0,1.0,1.0,12.85847,77284.2890625,1617.63837654305,,,,,,,,,,,,,,,,,,2020-10-15,Chamise,61.0,LA County,34.124722222222225,-118.36888888888888,1305.0
2443,2020,,,,2020-10-01,71.4,0.0,0.0,0.0,0.0,0.0,28.6,1.5,0.0,0.0,0.0,,1176.0,CCO,LAC,QUAIL,00306071,2020-10-09,2020-10-09,5.0,1.0,1.0,12.85847,77284.2890625,1617.63837654305,,,,,,,,,,,,,,,,,,2020-10-30,Chamise,60.0,LA County,34.124722222222225,-118.36888888888888,1305.0
