OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)","Street Suffix (e.g. apt. 23, blding C)",* City,State,Zip Code,* CAL FIRE Unit,County,* Incident Name,Incident Number (e.g. CAAEU 123456),Incident Start Date,Hazard Type,If Affected 1-9% - Where did fire start?,If Affected 1-9% - What started fire?,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),# of Damaged Outbuildings < 120 SQFT,# of Non Damaged Outbuildings < 120 SQFT,* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,APN (parcel),Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),GLOBALID,Latitude,Longitude,x,y
127798,No Damage,3379,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,No Eaves,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,4491006010.0,437152.0,1961.0,"3379 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",eab6cc21-5a84-4ffb-a17d-85e85d3141ec,34.1051718,-118.5044383,-13191853.7312,4042932.7869
127816,No Damage,3431,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Combination of Actions,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4491006003.0,378337.0,1955.0,"3431 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",57ccbc6a-a949-4889-81ed-88c4138b6a0e,34.107207,-118.5025839,-13191647.2931,4043206.4126
127848,No Damage,2577,Westridge,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,4492021005.0,464715.0,1972.0,"2577 WESTRIDGE RD, LOS ANGELES, CA 90049",9d45036c-1483-43aa-89c7-8cbfc1a4c80c,34.0834788,-118.5087422,-13192332.8386,4040016.7069
127880,No Damage,3343,Mandeville Canyon,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,4491007006.0,377205.0,1957.0,"3343 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",d82ee901-33c3-48fe-adcd-90ba0ef51574,34.1039408,-118.5045797,-13191869.4741,4042767.2853
127926,No Damage,2200,Old Ranch,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Enclosed,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,4432006068.0,351671.0,1968.0,"2200 OLD RANCH RD, LOS ANGELES, CA 90049",28a17c8d-2172-464a-91ad-97531a20216a,34.0721832,-118.507047,-13192144.1272,4038498.5894
127927,No Damage,2000,Old Ranch,Road,Blding B,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Asphalt,Unenclosed,Unknown,Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,4432010008.0,2190319.0,1924.0,"2000 OLD RANCH RD, LOS ANGELES, CA 90049",990249e4-3b4b-40a4-8d3d-97a5ff104915,34.0696098,-118.5050891,-13191926.1792,4038152.7514
127942,No Damage,3099,Mandeville Canyon,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Combination of Actions,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Combustible,4491009025.0,838577.0,1950.0,"3099 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",3a78b2cd-e44e-4862-b1a0-98cd01b08be1,34.0986799,-118.5052324,-13191942.1221,4042060.0316
127943,No Damage,3111,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,No Vents,Wood,Multi Pane,No Deck/Porch,Wood,Combustible,Non Combustible,4491008014.0,1097838.0,1970.0,"3111 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",413490dd-ba13-4b34-beaa-98d52be606ec,34.0998231,-118.5035015,-13191749.4483,4042213.7178
127947,No Damage,2664,Cordelia ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4492023019.0,322713.0,1971.0,"2664 CORDELIA RD, LOS ANGELES, CA 90049",c09bd88b-3853-49e6-a38f-9962dd890971,34.0850802,-118.5080262,-13192253.135,4040231.9505
127969,No Damage,3110,Mandeville Canyon ,Road,Blding B,Los Angeles,CA,0.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,4493011015.0,351671.0,1968.0,None,749f58e3-0af8-4756-9fc9-9c61b17bd50b,34.0995916,-118.5026256,-13191651.9339,4042182.6009
127974,No Damage,3345,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Engine Company Actions,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4491007004.0,520692.0,1959.0,"3345 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",137c916e-7e5d-4f7c-a7cd-9d346802b757,34.1042388,-118.5046126,-13191873.1296,4042807.3565
127984,No Damage,2671,Westridge,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4492022002.0,505000.0,1969.0,"2617 WESTRIDGE RD, LOS ANGELES, CA 90049",a308ec0a-3dab-450e-8d7c-9e6a77296dba,34.0840807,-118.5092895,-13192393.7641,4040097.6034
128035,No Damage,2000,Old Ranch ,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,4432010008.0,2190319.0,1924.0,"2000 OLD RANCH RD, LOS ANGELES, CA 90049",bc467b56-171e-40cd-b9bd-a541d289d9ab,34.0694645,-118.5046399,-13191876.169,4038133.2245
128044,No Damage,2642,Cordelia ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,4492023015.0,2307089.0,1969.0,"2642 CORDELIA RD, LOS ANGELES, CA 90049",a193e594-b7ff-4936-8a15-a5e1cf7a87b7,34.0850531,-118.5069369,-13192131.8734,4040228.3047
128048,No Damage,1805,Old Ranch,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,4432008019.0,185002.0,1957.0,"1805 OLD RANCH RD, LOS ANGELES, CA 90049",626c37f9-0353-477a-b3fb-a63257ea5e5d,34.0667412,-118.5017575,-13191555.3074,4037767.2587
128057,No Damage,3347,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Wood,Composite,No Patio Cover/Carport,Combustible,4491007009.0,352983.0,1961.0,"3347 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",90f4bbb9-043d-42ca-ae2c-a75b49f71620,34.1040032,-118.5040726,-13191813.0181,4042775.6745
128093,No Damage,3343,Mandeville Canyon,Road,Blding B,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Asphalt,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,4491007006.0,377205.0,1957.0,"3343 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",d444a13f-04b0-406a-b8e9-ab725aca6319,34.1037332,-118.5045811,-13191869.6277,4042739.3807
128101,No Damage,2789,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4492030004.0,501974.0,1956.0,"2789 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",76de5bba-37ba-42ec-8c88-ad05bca2d222,34.0904661,-118.5039414,-13191798.4164,4040955.8894
128122,No Damage,2541,Condessa,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,4492018013.0,454624.0,1967.0,"2541 LA CONDESA DR, LOS ANGELES, CA 90049",470ff9bf-6507-4f39-9368-afa65b7ddd70,34.0808999,-118.5109384,-13192577.313,4039670.0824
128123,No Damage,1787,Old Ranch,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4432008017.0,1458600.0,1977.0,"1787 OLD RANCH RD, LOS ANGELES, CA 90049",dd825316-8722-42d2-b7db-afdac84c1b66,34.0660888,-118.5007526,-13191443.4435,4037679.589
128135,No Damage,2637,Westridge,Road,Blding B,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Asphalt,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,4492022005.0,677388.0,1969.0,"2637 WESTRIDGE RD, LOS ANGELES, CA 90049",df075511-6a6c-4f2d-8b12-b1258532ac3c,34.0848913,-118.509408,-13192406.9478,4040206.5608
128169,No Damage,3205,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,4491008022.0,245039.0,1961.0,"3205 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",430911ec-6515-43e7-be94-b5cfbd9b03c7,34.1009382,-118.5036802,-13191769.3376,4042363.6255
128183,No Damage,3245,Mandeville Canyon,Road,Blding B,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,4491008024.0,498045.0,1976.0,"3245 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",69024475-1509-45de-b718-b70c4919dba4,34.1015072,-118.5040723,-13191812.9825,4042440.1246
128185,No Damage,3388,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4493013001.0,910262.0,1955.0,"3388 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",c9d0c233-afa2-4b97-a53d-b7166bb50b58,34.105062,-118.5030333,-13191697.3238,4042918.0306
128190,No Damage,3664,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490020018.0,423404.0,1956.0,"3664 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",6f148f8e-f5ad-430d-8905-b81899067c1b,34.116355,-118.5019848,-13191580.6097,4044436.3747
128200,No Damage,3341,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4491007007.0,89990.0,1959.0,"3341 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",79cb3b68-0efd-4fa8-907c-b95d73a1685f,34.103726,-118.504293,-13191837.5506,4042738.4167
128203,No Damage,3411,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Combination of Actions,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Unknown,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Unknown,Non Combustible,Non Combustible,4491006006.0,1567986.0,1992.0,"3411 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",e2307c3a-1179-43f6-b150-b9bde6f99083,34.1065466,-118.5028861,-13191680.9343,4043117.6149
128225,No Damage,3400,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4490023004.0,255579.0,1955.0,"3400 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",fc0325f0-7f06-453d-a2a8-bbd8780d9ad5,34.1053409,-118.5028858,-13191680.9026,4042955.5214
128259,No Damage,2542,Pesquera ,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Unknown,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,4492021015.0,957475.0,1977.0,"2542 PESQUERA DR, LOS ANGELES, CA 90049",f2b8c152-3c94-4af2-bb9f-c11cb5aeed9d,34.0820942,-118.5095697,-13192424.958,4039830.5988
128275,No Damage,3245,Mandeville Canyon,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,Combustible,Combustible,4491008024.0,498045.0,1976.0,"3245 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",9261e453-7e21-4ccf-bc7f-c30e75636b24,34.1014597,-118.5039126,-13191795.2054,4042433.7352
128285,No Damage,3411,Merrimac ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490023003.0,671670.0,1955.0,"3411 MERRIMAC RD, LOS ANGELES, CA 90049",5e71e728-c0bf-40ed-8686-c52ee655d34c,34.1055181,-118.5026159,-13191650.8629,4042979.3377
128287,No Damage,3255,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4491008009.0,405756.0,1956.0,"3255 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",f824d76d-9110-4c64-97ee-c56c402dbca8,34.1016838,-118.5039572,-13191800.1743,4042463.8671
128296,No Damage,3412,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490023007.0,116138.0,1955.0,"3412 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",563807b8-9428-4043-b8de-c6d1c5fd9045,34.1060795,-118.5025819,-13191647.0763,4043054.8156
128300,No Damage,2547,Pesquera ,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,4492019031.0,1221663.0,1966.0,"2547 PESQUERA DR, LOS ANGELES, CA 90049",d2350133-fcd5-4b74-a23a-c75e945ed124,34.0819732,-118.5101098,-13192485.0773,4039814.3384
128309,No Damage,1787,Old Ranch,Road,Blding C,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Metal,Unenclosed,No Vents,Metal,Single Pane,Wood,No Deck/Porch,Non Combustible,Non Combustible,4432008017.0,1458600.0,1977.0,"1787 OLD RANCH RD, LOS ANGELES, CA 90049",d3cc07f0-1083-4e24-a476-c7fc32686c76,34.0657622,-118.5005214,-13191417.7053,4037635.7035
128315,No Damage,1818,Old Ranch,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,4432011023.0,126082.0,1951.0,"1818 OLD RANCH RD, LOS ANGELES, CA 90049",fa65c744-8f1d-4114-b950-c8b1b9da8cdf,34.067688,-118.502589,-13191647.8655,4037894.5004
128327,No Damage,2640,Westridge ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Metal,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,4492023003.0,696558.0,1968.0,"2640 WESTRIDGE RD, LOS ANGELES, CA 90049",8014e4be-bc03-466e-b091-ca79c27c2d06,34.0848575,-118.5087589,-13192334.6943,4040202.015
128336,No Damage,3367,Mandeville Canyon,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,No Eaves,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,4491007002.0,407790.0,1961.0,"3367 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",f6f0e7ec-29ab-4c68-86d9-cb7bc37de472,34.1046964,-118.5042684,-13191834.8176,4042868.8683
128338,No Damage,2541,Pesquera ,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,4492019030.0,394931.0,1966.0,"2541 PESQUERA DR, LOS ANGELES, CA 90049",a1100fb0-0c3c-4ce0-b492-cbd9e603bc22,34.0818282,-118.5099159,-13192463.4953,4039794.8589
128346,No Damage,3658,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Fire Retardant Drop,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Metal,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4490020017.0,833020.0,1956.0,"3658 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",12d87ccf-a464-4ac0-b9a8-cd0a2d977ed7,34.1160132,-118.5019228,-13191573.7071,4044390.4187
128411,No Damage,2544,La Condesa,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,4492019033.0,253050.0,1967.0,"2544 LA CONDESA DR, LOS ANGELES, CA 90049",fdc53a7f-7ea9-4e21-a7f7-d44da3b95f2f,34.0811812,-118.5106975,-13192550.5004,4039707.8876
128421,No Damage,2668,Cordelia,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,4492023018.0,756827.0,1968.0,"2668 CORDELIA RD, LOS ANGELES, CA 90049",36a44d94-eecc-4e75-9599-d51d6d34d887,34.0847123,-118.5080014,-13192250.3698,4040182.4993
128424,No Damage,2909,Mandeville Canyon,Road,Blding A,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,4491010009.0,520200.0,1955.0,"2909 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",0a412254-c66b-4841-8698-d568cf902099,34.0922388,-118.5043066,-13191839.069,4041194.1794
128439,No Damage,3101,Mandeville Canyon ,Road,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Palisades,CALFD 000738,2025-01-07 08:02:01,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,4491008015.0,3336597.0,2008.0,"3101 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",2e7c4aca-bb3a-4d47-a24a-d7a0340b4f5d,34.0995041,-118.5034175,-13191740.0946,4042170.8339
